,shape2D_Elongation,shape2D_MajorAxisLength,shape2D_MaximumDiameter,shape2D_MeshSurface,shape2D_MinorAxisLength,shape2D_Perimeter,shape2D_PerimeterSurfaceRatio,shape2D_PixelSurface,shape2D_Sphericity,firstorder_10Percentile,firstorder_90Percentile,firstorder_Energy,firstorder_Entropy,firstorder_InterquartileRange,firstorder_Kurtosis,firstorder_Maximum,firstorder_MeanAbsoluteDeviation,firstorder_Mean,firstorder_Median,firstorder_Minimum,firstorder_Range,firstorder_RobustMeanAbsoluteDeviation,firstorder_RootMeanSquared,firstorder_TotalEnergy,firstorder_Uniformity,firstorder_Variance,glcm_Autocorrelation,glcm_ClusterProminence,glcm_ClusterTendency,glcm_Contrast,glcm_Correlation,glcm_DifferenceAverage,glcm_DifferenceEntropy,glcm_DifferenceVariance,glcm_Id,glcm_Idm,glcm_Idmn,glcm_Idn,glcm_Imc1,glcm_Imc2,glcm_InverseVariance,glcm_JointAverage,glcm_JointEnergy,glcm_JointEntropy,glcm_MCC,glcm_MaximumProbability,glcm_SumAverage,glcm_SumEntropy,glcm_SumSquares,glszm_GrayLevelNonUniformity,glszm_GrayLevelNonUniformityNormalized,glszm_GrayLevelVariance,glszm_HighGrayLevelZoneEmphasis,glszm_LargeAreaEmphasis,glszm_LargeAreaHighGrayLevelEmphasis,glszm_LargeAreaLowGrayLevelEmphasis,glszm_LowGrayLevelZoneEmphasis,glszm_SizeZoneNonUniformity,glszm_SizeZoneNonUniformityNormalized,glszm_SmallAreaEmphasis,glszm_SmallAreaHighGrayLevelEmphasis,glszm_SmallAreaLowGrayLevelEmphasis,glszm_ZoneEntropy,glszm_ZonePercentage,glszm_ZoneVariance,glrlm_GrayLevelNonUniformity,glrlm_GrayLevelNonUniformityNormalized,glrlm_GrayLevelVariance,glrlm_HighGrayLevelRunEmphasis,glrlm_LongRunEmphasis,glrlm_LongRunHighGrayLevelEmphasis,glrlm_LongRunLowGrayLevelEmphasis,glrlm_LowGrayLevelRunEmphasis,glrlm_RunEntropy,glrlm_RunLengthNonUniformity,glrlm_RunLengthNonUniformityNormalized,glrlm_RunPercentage,glrlm_RunVariance,glrlm_ShortRunEmphasis,glrlm_ShortRunHighGrayLevelEmphasis,glrlm_ShortRunLowGrayLevelEmphasis,ngtdm_Busyness,ngtdm_Coarseness,ngtdm_Complexity,ngtdm_Contrast,ngtdm_Strength,gldm_DependenceEntropy,gldm_DependenceNonUniformity,gldm_DependenceNonUniformityNormalized,gldm_DependenceVariance,gldm_GrayLevelNonUniformity,gldm_GrayLevelVariance,gldm_HighGrayLevelEmphasis,gldm_LargeDependenceEmphasis,gldm_LargeDependenceHighGrayLevelEmphasis,gldm_LargeDependenceLowGrayLevelEmphasis,gldm_LowGrayLevelEmphasis,gldm_SmallDependenceEmphasis,gldm_SmallDependenceHighGrayLevelEmphasis,gldm_SmallDependenceLowGrayLevelEmphasis
glszm_GrayLevelVariance,0.06257629073326704,0.03797406498722026,0.04900961428387639,0.05938232729639981,0.022378421133376125,0.04266563777794467,0.00902647834226915,0.0593828904243414,0.01884597210074006,0.004924083084940093,0.47030033304016416,0.05707082770992214,0.9204764591775318,0.6146726513095782,0.7453564086870508,0.22748883396094574,0.6000697415897335,0.35264937243928585,0.3665373901921624,0.05134310637178882,0.15550075046747233,0.613055993776503,0.35304345371437745,0.05707082770992214,0.851057658252904,0.6381164381459198,0.3109016260782267,0.80334150257192,0.8927495166186026,0.14745447365794934,0.3732608286690777,0.10035387736519867,0.024972422303498706,0.140879174720743,0.009251385057666765,0.040006840376081904,0.14359661047290456,0.08836930929401154,0.6017734257545058,0.5022904997098279,0.03128299239699494,0.21446720490135102,0.6112850810851137,0.5828113387467685,0.0057424089261103655,0.5980723578772179,0.21616658693218735,0.8861550075570654,0.9988553660705934,0.30588578575545533,0.8634925918477688,1.0,0.31690694106176753,0.2788668063400078,0.3856998704334632,0.3815884239512882,0.2396526365319217,0.17084583419301397,0.008346769379816451,0.027565606067527944,0.27569690370787553,0.19664789340751312,0.7500173266869985,0.05322540938381367,0.3277304014905691,0.2891091355295108,0.8538681955406087,0.9993840110208313,0.3173847640753432,0.12867517998941141,0.33114076310805457,0.30005751246044665,0.23353080197764692,0.936105917410438,0.10763005807386015,0.06364755526605875,0.08561262390549562,0.13971044659410653,0.08651588977787396,0.3034767824587452,0.21559809880243783,0.2486045761580525,0.17629258757793106,0.1414926101211209,0.5129474674491721,0.13085548801260188,0.7026980718803361,0.1363699981632521,0.09227843355655899,0.08597005140794821,0.2817279486996662,0.9988790055203227,0.31732069527599577,0.1396998511433812,0.2790535892722933,0.24868845421629487,0.23237785402939506,0.03983365313010176,0.15513102905312776,0.14975580357549076
glszm_HighGrayLevelZoneEmphasis,0.11125014718358317,0.017771575284379986,0.016815081073221105,0.020773997201709818,0.05484669061320741,0.034936335911843835,0.10781518858844653,0.02077498383841412,0.011701760920949687,0.059547598398978774,0.30122917904499824,0.018901789300848376,0.17705802187018693,0.3490507506629677,0.067689748054553,0.16422959185051622,0.34520873415004355,0.2598936985170985,0.2823019022442807,0.3298119027961991,0.2637595893389376,0.34905264496598776,0.26008714054550625,0.018901789300848376,0.1114371000443384,0.3656866242136476,0.9942884185294741,0.42296572371757096,0.3852877606352583,0.1770600633432004,0.2678975808882163,0.20989384723165255,0.24360847137447367,0.17921090137361442,0.2569822284117706,0.26672000376226934,0.18153477974945076,0.21685273300605673,0.3416182325518124,0.28537936844392675,0.262868554976113,0.993513970880235,0.04792394660260757,0.042099819933840904,0.2799440798315443,0.03946713080393144,0.9937564208765141,0.23798609790878553,0.3272259378559418,0.12688201537484725,0.11646408884305566,0.31690694106176753,1.0,0.3289019064701788,0.5220563514279354,0.010478747994559244,0.7939864970680539,0.14105087761375887,0.2706962576831579,0.27997738088767216,0.8726791226367886,0.7806535243277649,0.36435647444001024,0.2851864622246129,0.3349695456398854,0.09484711603153012,0.11234862074760017,0.324205968078209,0.9999496207662317,0.30117929223180867,0.8821773415564432,0.6761787742324411,0.8050507453306878,0.28700592917537393,0.06389770529464857,0.28848029953825777,0.292423676506125,0.30251147095792824,0.29352287620976086,0.9885179004485064,0.8111538402979905,0.2569072915887383,0.058821834100127195,0.16284697018755406,0.06964531518622982,0.00010790833939931361,0.3337708666521355,0.10734860384977232,0.218119405415587,0.2800783517387764,0.08389810486649725,0.32667404989963256,0.9999113354343945,0.2942191406462138,0.5259697946691686,0.0135997620156413,0.8077796625889591,0.24397292777829063,0.29486360429360225,0.6346368037286759
glszm_LargeAreaEmphasis,0.0476534886170146,0.2935248583988697,0.35913608178960005,0.3485199288697122,0.443920038133871,0.46077732911863634,0.22066939453402326,0.3485199726559391,0.36969109691200136,0.00476337047119414,0.6364812541096883,0.35110583383931515,0.0024826029634952597,0.8059119011630405,0.1288883257055188,0.7150000136221123,0.8142488382940971,0.47488813178288425,0.4851476628181225,0.7001651355437326,0.844507116059342,0.8104964340562187,0.4754257365879258,0.35110583383931515,0.09269645228197027,0.8666471747412264,0.3969537818564071,0.7778644720241695,0.6069979541478867,0.7281750543766067,0.6568185089081514,0.8169348160371562,0.8958050487979311,0.7280915833526692,0.9272903487282043,0.9461770067766329,0.7400535218150079,0.8349246180469256,0.8843541284424448,0.6273342406695074,0.9421015806918385,0.2944500319562789,0.4721565439850636,0.5895160026951051,0.7823349737351492,0.4502556972065475,0.2937738076531383,0.21494253147051712,0.3149604353661914,0.13500756693856697,0.09650446412382882,0.2788668063400078,0.3289019064701788,1.0,0.969122610115319,0.9209097920848942,0.13852593273780572,0.02535974062986128,0.9059089001324614,0.9305911622370433,0.1538886795917499,0.37525931055162665,0.7424020707687313,0.9441530329239812,0.9972551006082317,0.2250966356539685,0.09407763272923117,0.30611185147933395,0.33518878063558144,0.9750825319636712,0.7306739422535251,0.2721017337205566,0.14219396519096877,0.36256713999289314,0.24006542340341716,0.9490140889579106,0.9588208384755895,0.9783878809575193,0.9595267582037378,0.18540664217484595,0.23105141588024308,0.013639629530532717,0.1438232744193537,0.7889391369252031,0.5781005608106285,0.016553997514878013,0.712214438222568,0.10024528814549985,0.8382973852521034,0.9683971582666344,0.25468268724362264,0.3157874552298799,0.33724909855561325,0.982789712766915,0.9694914970024893,0.9236348687925625,0.14125251277330383,0.8801598517912402,0.7178799668900127,0.6281226099378924
glszm_LargeAreaHighGrayLevelEmphasis,0.012033750864174764,0.2512114861127005,0.3108193943456117,0.3008766074545006,0.4093291050679035,0.42457162788493785,0.20243171104348306,0.3008764529379645,0.3459819648249595,0.008511678000032682,0.6418705233901273,0.3037080123634548,0.0939723919299052,0.8224801082145518,0.04138071641824145,0.6590569273909803,0.8267611256918571,0.48055872879027667,0.49815797016258323,0.6858645386620816,0.7951478273909363,0.82684410475081,0.4811207408670702,0.3037080123634548,0.003998066528329901,0.8964283670139138,0.5778756884893774,0.8320361116160779,0.6704954994419585,0.6442866106957956,0.6223592108956887,0.7338074433194195,0.8191718371065283,0.6450315690662602,0.8547069335773301,0.877670078164983,0.6558399166236056,0.7523727359276351,0.8759738949941432,0.6038294746850291,0.8719519185536516,0.48244432228257045,0.3809478761513244,0.48387977685872713,0.7154244257394756,0.36099518934856856,0.4815299056990985,0.2832372086328739,0.4179473189411033,0.07190977701018815,0.003655824057466604,0.3856998704334632,0.5220563514279354,0.969122610115319,1.0,0.8347075689579816,0.2641949717032414,0.014324835533906484,0.8319230720851858,0.8601830689480684,0.07194177251072877,0.4654458673771033,0.7647770731224696,0.8770124149395959,0.9758705727921524,0.15841558366519362,0.004411441903218592,0.41011317663642377,0.5274950927895342,0.9179351224327134,0.8513029654649706,0.11573200268495368,0.27131993759821205,0.43310465765338263,0.1928943140749452,0.8832528295906963,0.8956633747964085,0.922696114479316,0.8967241854841391,0.39295352309910675,0.34981606688822614,0.0777928595150972,0.12323167826635915,0.7016845607882475,0.4719017921703317,0.011369673413755237,0.7253573215237776,0.06149357007737693,0.7558605025724762,0.9075636884280444,0.18714387212623282,0.4187684836652776,0.5292607917073742,0.9297778885313246,0.9880265921002576,0.8151084543727763,0.27148383284540656,0.8019557622079263,0.5476999689046178,0.653131711775949
glszm_LargeAreaLowGrayLevelEmphasis,0.05154203486865356,0.2545049187030126,0.31402760168935745,0.3060812103224571,0.3959359057363588,0.41522745721169957,0.15999239526095604,0.3060813971305192,0.3451922400663256,0.001571215315755656,0.6235497477078126,0.30849158933218646,0.152026972254369,0.7925202639122402,0.01651159126918699,0.6949607512344169,0.8002300751163962,0.4579714558613898,0.46094680484663225,0.528702920229608,0.7581372922389036,0.7966763358076446,0.45850016059629606,0.30849158933218646,0.0745612488031244,0.8468299662327785,0.0798822555157693,0.7883100020091633,0.6587278841693174,0.6261478874967311,0.6512521461527765,0.7099795294593074,0.7892606055330359,0.6266804618460914,0.8214395800959393,0.8421159335555268,0.6368583503156993,0.727304572214045,0.8917821909644538,0.6539157616802332,0.8377105698164006,0.045686724679755264,0.29538453227187894,0.4270371603628701,0.674316060388294,0.28435638761144233,0.04563862817249674,0.34008325404073697,0.4138029176727521,0.08066273877978453,0.06999358949001704,0.3815884239512882,0.010478747994559244,0.9209097920848942,0.8347075689579816,1.0,0.2379033679574196,0.0033606761081287516,0.7969687036369784,0.8247017513570343,0.42726757776409524,0.01595174027529216,0.7773955602238279,0.8404690155673263,0.924601848670751,0.16215639414783684,0.07309716395054186,0.4063619496093772,0.016858163334789244,0.879527607615415,0.45464395145728964,0.6158991941253397,0.23737340849944707,0.47538359571734545,0.20323541657617197,0.8460546195018085,0.8585606803830512,0.8844164731490535,0.8589264216961058,0.12959358545705763,0.14647777420381386,0.008728433223109388,0.048481823528671,0.6920703734195297,0.43070134592924697,0.04928401693390613,0.7486194219711999,0.07249194102406,0.7282594757120472,0.8665415436027796,0.18915960780467864,0.4151270381232086,0.018920446144809505,0.8864238749485804,0.8099769389556828,0.9811925345032738,0.23913131079900735,0.7713955388464784,0.7879912505213708,0.3374950740324719
glszm_LowGrayLevelZoneEmphasis,0.01675186856171174,0.17333261648220114,0.1871229036494947,0.19154206137287982,0.225354206763589,0.17222724647674784,0.29495455140390703,0.19154148174010535,0.015930665829396895,0.08880767235616796,0.08985457452640613,0.19194489852336577,0.28830844010524825,0.05556075870377519,0.24452384466395222,0.10113404249830701,0.06068772754701548,0.10590936297128654,0.11664451606284261,0.3692623982107943,0.23104078994614333,0.05536082463658376,0.10587255894088297,0.19194489852336577,0.2961821745601677,0.024255242676502507,0.7905264510483987,0.04646559342180178,0.1057676888243284,0.2687240253933437,0.09897854324423853,0.26388299977277757,0.24493660805697043,0.2694859977092408,0.23113943543148974,0.21962792636320658,0.2696317362300692,0.2614783027513743,0.007167575071931437,0.007932904739519674,0.2219380076833556,0.8465213235647694,0.3083335897236345,0.3035094356288197,0.24469915069578274,0.2751416407134904,0.8458421021771795,0.19922067990683512,0.2275925337533482,0.22305856889048267,0.30174994593768345,0.2396526365319217,0.7939864970680539,0.13852593273780572,0.2641949717032414,0.2379033679574196,1.0,0.1649713398367599,0.25561683169724225,0.2415618143280377,0.7061729011065644,0.9625542228434845,0.0341650840218927,0.23087377620183963,0.11613642866042229,0.2340894828328397,0.29765732583492877,0.23215000360375146,0.7935052749933272,0.19968178147953988,0.6571252096567605,0.9039285858012134,0.9994280960248632,0.1962114437870003,0.18813460428110115,0.2278831659156732,0.2177195432079091,0.19379956388391456,0.21854019673366612,0.7947946870435912,0.9952803613662982,0.08853030067796067,0.3792918136820942,0.21231804866021006,0.37431654854755797,0.3121787226662875,0.021538216301152904,0.17512944264444866,0.26747909377825296,0.20395908210071376,0.23688959726808928,0.22952329321778758,0.7933827147772773,0.18843222508724364,0.32961484423395554,0.1681639956012286,0.9990404449788987,0.26110628124520135,0.21013033085817318,0.7914762201889894
glszm_SizeZoneNonUniformity,0.38854473473265166,0.8320882147326258,0.8566026275263515,0.9356675360974844,0.8018498353681518,0.8138981480716956,0.7365633889565724,0.9356674632376135,0.17858784593849483,0.066656135867392,0.16321242875647604,0.9348200348743871,0.04419151597983439,0.15899476891764242,0.14975740372287127,0.2661786847109171,0.17079918841247796,0.1359978896434465,0.1293447520746474,0.17220186932855286,0.2778647266947245,0.16019431907585646,0.13599010023489552,0.9348200348743871,0.02605910967711298,0.07351867607038715,0.11972108507508557,0.06441477388020309,0.03875066784128005,0.2656541522184006,0.23012896944313369,0.2186032651504215,0.16359068565366164,0.26950607105211843,0.12987982083437488,0.1082877718317968,0.26024599714995533,0.20669280244409824,0.004128118520518532,0.0586409381331518,0.11277237299891048,0.12439505773752974,0.06458915806848134,0.04042515277366171,0.010724112072969048,0.13771787861243534,0.12623082361956406,0.057961060963724144,0.15949137296593655,0.959715523269725,0.005983662730918796,0.17084583419301397,0.14105087761375887,0.02535974062986128,0.014324835533906484,0.0033606761081287516,0.1649713398367599,1.0,0.13654864662041952,0.11547394412482731,0.19728092181318846,0.20362161283496238,0.05871341696020355,0.1067406167528366,0.010731010221776072,0.9333374402319282,0.02137109410112839,0.1642347667712733,0.14058939126213194,0.07305187998373278,0.07220934529297944,0.08481501086154149,0.1430586571302427,0.0007987592372809539,0.97096544059344,0.10160507604104836,0.09128685341555529,0.06825197622319377,0.0909727758001106,0.15910493552025398,0.1548300147909388,0.989339753838642,0.7979035546746928,0.09600155552356009,0.3528516807568074,0.8140034385602719,0.1347855582354616,0.9960845477340345,0.22075128367494332,0.08503272220072239,0.9229711971210254,0.16188832826886093,0.14053420555127435,0.07827749653712893,0.020358637040847748,0.08837265324746289,0.13633665940547832,0.19901328928818318,0.25695901914580743,0.2803828190023839
glszm_SizeZoneNonUniformityNormalized,0.1295846301183267,0.39666558511064887,0.459360034265757,0.4333447352903882,0.48706800464539196,0.5135008301718227,0.31013814574645704,0.43334462335009377,0.39184803299718174,0.10242720078577891,0.5836869190638395,0.43524189466216173,0.21466146877588452,0.67556655922225,0.2831862957597348,0.7415258395205048,0.6901166612623871,0.46315192417527523,0.4651541204895016,0.7103584230647085,0.869320379315669,0.6790524557862954,0.4635040062076164,0.43524189466216173,0.27205166704392775,0.6593675033478945,0.3578232883176946,0.5666124513559484,0.4201616917066409,0.9283084352827612,0.7655864556031079,0.9731238976526171,0.9925324376736784,0.9272374915441075,0.9923135456444278,0.9873046011499297,0.9357387754897513,0.9799682031347654,0.7771273931896304,0.6887330607389891,0.9884673278293832,0.2679314267783651,0.600711814395206,0.7396392111870597,0.9266859204132399,0.5619569764091223,0.2680169627639046,0.08495223331276863,0.03464898704244833,0.29016979811635274,0.2890529883498892,0.008346769379816451,0.2706962576831579,0.9059089001324614,0.8319230720851858,0.7969687036369784,0.25561683169724225,0.13654864662041952,1.0,0.997742473732143,0.2259084011772843,0.5020614484476928,0.6199105494285609,0.9943610163000138,0.872876243645956,0.3743568231514422,0.2764913063416326,0.024308812543082474,0.2770112909377983,0.9760973728998715,0.6656853988615523,0.16722773147086276,0.25316323982855105,0.16963783574811994,0.3415047002766167,0.9925208025314912,0.9879997056768325,0.9725982753227347,0.9875915218901646,0.1280002601160009,0.3429534054114497,0.11155598159108579,0.28351177008375955,0.9334639663764321,0.8241180578644753,0.11669162991236405,0.6345806251986362,0.1984660339305086,0.9806653218732042,0.9717170593217678,0.4009586589892584,0.03588538876318241,0.27908790469409295,0.9589645727174462,0.8900104026860512,0.8700922714380787,0.250572242419137,0.9925270854481495,0.8268484275143618,0.7729216888540994
glszm_SmallAreaEmphasis,0.11689953785456465,0.37960835532284004,0.44319191867582364,0.42014624745606116,0.47905519432243193,0.5036179721626481,0.2966996482454338,0.42014618320935737,0.38590816953814255,0.0860333371708424,0.5914348389730234,0.42214946875080006,0.19388104554100402,0.695890249610947,0.27494095727832285,0.7416960311640676,0.7099291818135256,0.46378442509782475,0.46659243807849726,0.7187437216300736,0.8729152338470422,0.699604478208946,0.4641666519433361,0.42214946875080006,0.25764107462849084,0.692275776640467,0.3645475460085164,0.5981148166790115,0.4444173141802901,0.9044528363437608,0.7502521545309784,0.9585491809584173,0.9888183235379512,0.9034155741104896,0.9942158578788451,0.99313756386026,0.9129874100439449,0.9676407020218649,0.7989075534720906,0.6819310667427071,0.9935916242887924,0.27306239278275724,0.5973066650992885,0.7323875042766023,0.9144012688450345,0.5613407686130261,0.2730534964485711,0.09518589081840623,0.07004233577696906,0.2667958741962997,0.27268370024113825,0.027565606067527944,0.27997738088767216,0.9305911622370433,0.8601830689480684,0.8247017513570343,0.2415618143280377,0.11547394412482731,0.997742473732143,1.0,0.22006831354227122,0.4894136620402537,0.6392703449484981,0.9991315766621226,0.9013048357421728,0.3533477473158625,0.26163226782419435,0.05967797658717976,0.2863707101293485,0.9881733969580123,0.680973268570269,0.18455214183886273,0.2400846643886317,0.19229590880327527,0.3245790176684814,0.9983389754928168,0.9959728788086257,0.9856259857292352,0.9957483524139612,0.13550345460876495,0.3308118648337224,0.0888286264384194,0.25964854421821043,0.9205016732472521,0.7968785998727903,0.09583547635595835,0.6458350522062715,0.1802537741557231,0.9688999569173554,0.9833776954759104,0.38086171621235715,0.07106756771724805,0.2884744433428046,0.974293150055625,0.9106295770178465,0.8884318609412432,0.2377449091062394,0.9864219738403956,0.819410071537395,0.7596550962154721
glszm_SmallAreaHighGrayLevelEmphasis,0.17051079579297054,0.20949960027163642,0.2421580052992151,0.2338005624134591,0.1912740104674612,0.22727770282593204,0.03220626472159666,0.2338015623763245,0.1964487137137771,0.03167079836174418,0.0026830537037396468,0.23298984273232023,0.2552285369914519,0.019011564795648504,0.18504745787937665,0.20933860660811102,0.02897155010965738,0.025938357520791506,0.04537281621564902,0.03296859881556396,0.17621851439884206,0.021128708527032844,0.02591437971129462,0.23298984273232023,0.22341858128185463,0.010074610168406644,0.8246089025903072,0.09664621139169097,0.14026064132656588,0.2672411046880229,0.10258237026433295,0.26408597845521375,0.25003721534801154,0.2646732482138533,0.24190018368228555,0.2337022154304716,0.26715923469035285,0.26236552125747853,0.07357410173988996,0.05036756918390312,0.2372102247068786,0.8735247881730458,0.23977789035547417,0.3154496679107679,0.16758586729061603,0.23013840268730404,0.8739816693268522,0.17691733602432233,0.2652471870140245,0.25431564321857775,0.23487735572914553,0.27569690370787553,0.8726791226367886,0.1538886795917499,0.07194177251072877,0.42726757776409524,0.7061729011065644,0.19728092181318846,0.2259084011772843,0.22006831354227122,1.0,0.566876432259114,0.028669621448617164,0.2163278079506046,0.13665869336392936,0.2664450569865177,0.2260750451770173,0.2671854390061943,0.8693217994404248,0.19977480904648875,0.543217649595045,0.8013547660072348,0.7172567930263501,0.17124499285050632,0.2268828979571516,0.2132247658897964,0.20953257673045908,0.1979235998646088,0.20840499080549194,0.9359355778163179,0.6772333469000422,0.30038059580163406,0.0634019380594826,0.2944969481907998,0.31455237897791705,0.045211545113936415,0.00226784973551193,0.1977036056230702,0.26179221094477484,0.21892666077680434,0.2696479689974054,0.2640348667612577,0.8682014366902153,0.20314554356307363,0.05672122139911731,0.47556813375468693,0.7209821431462479,0.24637620439722308,0.7163951508928672,0.27949780520716694
glszm_SmallAreaLowGrayLevelEmphasis,0.021093092225939858,0.2799701590872115,0.309906724524783,0.3083413069604788,0.35818706686730084,0.3110468956481449,0.3731793481235661,0.30834073847411037,0.118092027607425,0.1149904061391765,0.25829415430934227,0.3092613643750741,0.2881679438152713,0.2530219920801932,0.267217385672164,0.3084139259883374,0.26198880379691625,0.2365442817059247,0.24576217215443227,0.5194604138464466,0.4540693555554109,0.253691941068121,0.23661291238961427,0.3092613643750741,0.3087478137409299,0.21684582320274678,0.8011787618458792,0.12728008708888083,0.0392007680833753,0.49268586284056304,0.31304368808156746,0.5006796966508467,0.48973180505752717,0.4935355996357013,0.477129472391933,0.46565039773695477,0.49551100742085513,0.5004284884078107,0.22165836851235743,0.21053018195790343,0.46801057270091,0.8244323465574603,0.4131937784960436,0.4529097011202036,0.4663092810364321,0.3723651524542367,0.8239385222179519,0.12611588921021116,0.17375666274297205,0.2919390833453943,0.3190847377039262,0.19664789340751312,0.7806535243277649,0.37525931055162665,0.4654458673771033,0.01595174027529216,0.9625542228434845,0.20362161283496238,0.5020614484476928,0.4894136620402537,0.566876432259114,1.0,0.16134829913337062,0.47909235087838986,0.3467432853343922,0.3240079156948097,0.31144063701777225,0.18083463010542156,0.7819655718159786,0.4472280201625116,0.7673630411511685,0.7550174383035643,0.959970410464196,0.10062666721056651,0.2803071699556582,0.47611672333034033,0.46604862282086285,0.4410708701986328,0.46673357328182025,0.742298100250506,0.9819727245510894,0.12683382728379913,0.4379646194982211,0.4394478436573896,0.5536151465832636,0.3352064008743025,0.1771603119800296,0.23020649081660988,0.5061718225980338,0.4478786868946615,0.33352776402249457,0.17527636041826075,0.7824221366579817,0.4317398994272512,0.5369144631472786,0.09761942184224588,0.9584855489085202,0.504988131738371,0.03779736305612814,0.9246992838503693
glszm_ZoneEntropy,0.054242547822635497,0.3044970697456454,0.33683570892051773,0.31932003546672866,0.4173929166464889,0.42860909639777284,0.304998449776524,0.3193194995396181,0.25911903012549864,0.08766684874246561,0.7451325246188886,0.32209766652513844,0.6298248044615451,0.9004939115691017,0.49035353596609643,0.6611850483473064,0.9013414143214943,0.5804548663910326,0.5887540253512179,0.3730228632560597,0.6676147964836985,0.9012328661349539,0.5809451896732941,0.32209766652513844,0.5672868590392022,0.8793733446830152,0.4177772513654402,0.9466164490892868,0.9523221531193211,0.5014666109350647,0.8377337291366679,0.5486876453850312,0.600332207151074,0.507383272342132,0.615152165296963,0.6286977675254584,0.5070564941474689,0.5580899778795868,0.9571109253400032,0.8741923978079326,0.6240347594324496,0.28223159943329085,0.19319133721354842,0.044249529591031074,0.5520495087342224,0.21496020323855505,0.28416292789516256,0.8092889641474907,0.7783891166562541,0.04497950385657824,0.5587337710831899,0.7500173266869985,0.36435647444001024,0.7424020707687313,0.7647770731224696,0.7773955602238279,0.0341650840218927,0.05871341696020355,0.6199105494285609,0.6392703449484981,0.028669621448617164,0.16134829913337062,1.0,0.6527363689388925,0.7539933942422502,0.10460129349821803,0.564982350307647,0.771503731488616,0.3685598085745574,0.6884269500138,0.6205960357675172,0.35240251436140735,0.03663852267303474,0.877383417580286,0.23091965089521838,0.6581756619993108,0.6688544443563061,0.6930506141539943,0.6691951753427349,0.2668377248814938,0.034873519255518085,0.019496344179363936,0.1545793253303153,0.47585091359850173,0.15621286409229782,0.09597798916240655,0.9887993175800341,0.12282449801719474,0.5548443707408802,0.6436475084710194,0.12465354766879538,0.7788565626969642,0.36973313153786247,0.6750755031277561,0.7224239621616966,0.7316544626273038,0.03898404960531982,0.5970283377395817,0.4233547302314493,0.38255850788799345
glszm_ZonePercentage,0.11072325078952999,0.3737833428586842,0.4381159277082662,0.41506889519346835,0.4783744691477764,0.5029128830504265,0.2918644417756111,0.4150688434259751,0.3869175066459456,0.07563109413126809,0.5979407283119522,0.41713673404160834,0.17715006018584867,0.7109720222949051,0.26329398805373205,0.7426118823138619,0.7244328345938624,0.4656078063771325,0.4692604156414503,0.722968507435435,0.8753712231587429,0.7148084052222595,0.46600942132741163,0.41713673404160834,0.24444019516401383,0.7142948098042083,0.3685584384419292,0.6197838267958976,0.4631277392892476,0.8910924301293014,0.7440083986063619,0.9497970407620354,0.9858547313625423,0.8901801683234829,0.9941751029580046,0.9952715891068822,0.9001486401464901,0.9600176727698879,0.8124277858416447,0.6794811617911893,0.9952650847539661,0.2754520821276165,0.5907582857330883,0.7239772219242031,0.9066314922431571,0.5558214034207442,0.2753967625838968,0.10606639320089394,0.09525573767871914,0.2545590961150252,0.2582466193498465,0.05322540938381367,0.2851864622246129,0.9441530329239812,0.8770124149395959,0.8404690155673263,0.23087377620183963,0.1067406167528366,0.9943610163000138,0.9991315766621226,0.2163278079506046,0.47909235087838986,0.6527363689388925,1.0,0.9174805957025606,0.3420499208108696,0.24814808468833882,0.08495492183218893,0.291626169372716,0.9934761996684223,0.6894985249245434,0.1961140388731967,0.23002205416456786,0.20942557882972662,0.31759450481303736,0.9998403352523091,0.9987724092218149,0.991545915617822,0.9986322396832794,0.13977944587182622,0.3211307523247938,0.0790613545130917,0.24964219240132263,0.9130247957533677,0.7784629634849082,0.08871588922306758,0.6555359184593961,0.1728276206081304,0.9616334305776555,0.9889689393860687,0.36996445769977954,0.09621199269715595,0.29374661554646775,0.9821872871565008,0.9228594345218482,0.898581515375488,0.22784473583557943,0.9819507160978256,0.8153092317188415,0.7498433368069062
